Search_ID,File_Name,Segment_Index,Case_Name_Hint,Citation_Hint,Year_Hint,Char_Count
westlaw_100_full_text_items_for_appendectomy8_0027,Westlaw - 100 full text items for appendectomy8.rtf,27,"Joseph E. EYER, Plaintiff,
v.
Kenneth S. APFEL, Commissioner of Social Security, Respondent.",2000 WL 34032915,2026,53682
westlaw_100_full_text_items_for_appendectomy8_0028,Westlaw - 100 full text items for appendectomy8.rtf,28,"Benjamin HARDAWAY, Plaintiff-Appellant,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Defendant-Appellee.",815 F.2d 77,2026,18892
westlaw_100_full_text_items_for_appendectomy8_0029,Westlaw - 100 full text items for appendectomy8.rtf,29,"Superseded by Rule as Stated in Wallace v. Commissioner of Social Security, E.D.Mich., April 28, 2005",823 F.2d 922,2026,23950
westlaw_100_full_text_items_for_appendectomy8_0030,Westlaw - 100 full text items for appendectomy8.rtf,30,"Richard A. BERCOT, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of the Social Security Administration, Defendant.",2009 WL 5173688,2026,33318
westlaw_100_full_text_items_for_appendectomy8_0031,Westlaw - 100 full text items for appendectomy8.rtf,31,"Carol MESSINA and James Messina, Plaintiffs,
v.
ETHICON, INC. and Johnson & Johnson, Defendants.",2020 WL 13441462,2026,28344
westlaw_100_full_text_items_for_appendectomy8_0032,Westlaw - 100 full text items for appendectomy8.rtf,32,"Curtis ANDERSON, Plaintiff,
v.
UNITED STATES of America, Defendant.",2018 WL 6199925,2026,27909
westlaw_100_full_text_items_for_appendectomy8_0033,Westlaw - 100 full text items for appendectomy8.rtf,33,"Colleen Marie TERRY, Plaintiff,
v.
Nancy A. BERRYHILL, Acting Commissioner of Social Security, Defendant.",325 F.Supp.3d 940,2026,46660
westlaw_100_full_text_items_for_appendectomy8_0034,Westlaw - 100 full text items for appendectomy8.rtf,34,"Distinguished by Trejo v. Bondi, 1st Cir., August 29, 2025",,2026,41132
westlaw_100_full_text_items_for_appendectomy8_0035,Westlaw - 100 full text items for appendectomy8.rtf,35,"Arthur J. HILLS
v.
John T. KING, Former Secretary, Louisiana State Department of Public Safety and Corrections, et al.",1986 WL 13626,2026,26575
westlaw_100_full_text_items_for_appendectomy8_0036,Westlaw - 100 full text items for appendectomy8.rtf,36,,2017 WL 3687348,2026,32292
westlaw_100_full_text_items_for_appendectomy8_0037,Westlaw - 100 full text items for appendectomy8.rtf,37,"Carolyn Kay HUGHES, Plaintiff,
v.
Nancy A. BERRYHILL, Acting Commissioner of Social Security, Defendant.",2018 WL 5617546,2026,46946
westlaw_100_full_text_items_for_appendectomy8_0038,Westlaw - 100 full text items for appendectomy8.rtf,38,"UNITED STATES of America, Plaintiff,
v.
Dajon FRANCISCO, Defendant.",2020 WL 4551224,2026,21432
westlaw_100_full_text_items_for_appendectomy8_0039,Westlaw - 100 full text items for appendectomy8.rtf,39,"Katherine RICE, Plaintiff,
v.
Kilolo KIJIKAZI, Acting Commissioner of the Social Security Administration, Defendant.",2023 WL 8586685,2026,23256
westlaw_100_full_text_items_for_appendectomy8_0040,Westlaw - 100 full text items for appendectomy8.rtf,40,"Michael A. HART, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2024 WL 4552834,2026,34412
westlaw_100_full_text_items_for_appendectomy8_0041,Westlaw - 100 full text items for appendectomy8.rtf,41,"Kent G. LEHMAN, Plaintiff,
v.
ORANGE COUNTY SHERIFF’S DEPARTMENT; OC Health Care Agency; and Orange County Board of Supervisors, Defendants.",2025 WL 2020061,2026,25143
westlaw_100_full_text_items_for_appendectomy8_0042,Westlaw - 100 full text items for appendectomy8.rtf,42,"Kent G. LEHMAN, Plaintiff,
v.
ORANGE COUNTY SHERIFF’S DEPARTMENT; OC Health Care Agency; and Orange County Board of Supervisors, Defendants.",2025 WL 2377033,2026,25147
westlaw_100_full_text_items_for_appendectomy8_0043,Westlaw - 100 full text items for appendectomy8.rtf,43,"Timothy CASEY, Plaintiff,
v.
Andrew SAUL, Acting Commissioner of Social Security,1 Defendant.",2020 WL 1529566,2026,43397
westlaw_100_full_text_items_for_appendectomy8_0044,Westlaw - 100 full text items for appendectomy8.rtf,44,"Declined to Extend by Landrum v. Colvin, D.S.C., January 11, 2017",658 F.2d 260,2026,33505
westlaw_100_full_text_items_for_appendectomy8_0045,Westlaw - 100 full text items for appendectomy8.rtf,45,"Timothy S. CONDRONE, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant.",2015 WL 3915956,2026,34837
westlaw_100_full_text_items_for_appendectomy8_0046,Westlaw - 100 full text items for appendectomy8.rtf,46,"Eric D. Nichols; Bonita M. Nichols, Appellants,
v.
Align Western States Learning Corporation, Appellee.",2013 WL 3497666,2026,19392
westlaw_100_full_text_items_for_appendectomy8_0047,Westlaw - 100 full text items for appendectomy8.rtf,47,"Superseded by Statute as Stated in Herman v. St. Paul Medical Center, Tex.App.-Dallas, May 29, 2002",540 F.Supp. 1175,2026,30124
westlaw_100_full_text_items_for_appendectomy8_0048,Westlaw - 100 full text items for appendectomy8.rtf,48,"Declined to Extend by J.S.X. Through D.S.X. v. Foxhoven, S.D.Iowa, February 19, 2019",817 F.3d 624,2026,37170
westlaw_100_full_text_items_for_appendectomy8_0049,Westlaw - 100 full text items for appendectomy8.rtf,49,"Sally BROWN, Plaintiff,
v.
Jo Anne B. BARNHART, Commissioner of Social Security, Defendant.",377 F.Supp.2d 712,2026,25481
westlaw_100_full_text_items_for_appendectomy8_0050,Westlaw - 100 full text items for appendectomy8.rtf,50,"Roy L. ANDES, Administrator of the Estate of Marianne McKay Andes, Deceased, Plaintiff,
v.
UNITED STATES of America, Defendant.",2020 WL 3895780,2026,38718
westlaw_100_full_text_items_for_appendectomy8_0051,Westlaw - 100 full text items for appendectomy8.rtf,51,"Janice CHANCELLOR, Plaintiff,
v.
Jimi Ann LAWRENCE, Edward T. Weaver, et al., Defendants.",501 F.Supp. 997,2026,37779
westlaw_100_full_text_items_for_appendectomy8_0052,Westlaw - 100 full text items for appendectomy8.rtf,52,"Marita TURNER, Plaintiff,
v.
Danitra CALLINGTON, et al., Defendants.",2014 WL 1516181,2026,32004
westlaw_100_full_text_items_for_appendectomy8_0053,Westlaw - 100 full text items for appendectomy8.rtf,53,"Earl JACKSON, and Ad Hoc Committee to Save Homer G. Phillips Hospital, Frank Chapman, Co-Chairperson, et al., Plaintiffs,
v.
James F. CONWAY, Individually and as Mayor of the City of St. Louis, et al., Defendants.",476 F.Supp. 896,2026,37951
westlaw_100_full_text_items_for_appendectomy8_0054,Westlaw - 100 full text items for appendectomy8.rtf,54,"Robert ADELSON
v.
GTE CORPORATION, et al.",790 F.Supp. 1265,2026,40005
westlaw_100_full_text_items_for_appendectomy8_0055,Westlaw - 100 full text items for appendectomy8.rtf,55,"SUE M.,1 Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY, Defendant.",2021 WL 4355404,2026,30823
westlaw_100_full_text_items_for_appendectomy8_0056,Westlaw - 100 full text items for appendectomy8.rtf,56,"Marie BAGEANIS, Plaintiff,
v.
AMERICAN BANKERS LIFE ASSURANCE COMPANY OF FLORIDA, Defendant.",783 F.Supp. 1141,2026,34839
westlaw_100_full_text_items_for_appendectomy8_0057,Westlaw - 100 full text items for appendectomy8.rtf,57,"Darlene YOUNG, Plaintiff,
v.
Kenneth S. APFEL, Commissioner Social Security Administration, Defendants.",1999 WL 325026,2026,33196
westlaw_100_full_text_items_for_appendectomy8_0058,Westlaw - 100 full text items for appendectomy8.rtf,58,,2002 WL 31309190,2026,34939
westlaw_100_full_text_items_for_appendectomy8_0059,Westlaw - 100 full text items for appendectomy8.rtf,59,"TONI M. P.,1 Plaintiff,
v.
Martin O’MALLEY,2 Commissioner of Social Security, Defendant.",2024 WL 988382,2026,36583
westlaw_100_full_text_items_for_appendectomy8_0060,Westlaw - 100 full text items for appendectomy8.rtf,60,"Donna JAGER et al.
v.
DAVOL INC., et al.",2017 WL 696081,2026,40060
westlaw_100_full_text_items_for_appendectomy8_0061,Westlaw - 100 full text items for appendectomy8.rtf,61,"Distinguished by McQuillin v. Hartford Life and Accident Insurance Company, E.D.N.Y., May 25, 2021",2018 WL 5631421,2026,28008
westlaw_100_full_text_items_for_appendectomy8_0062,Westlaw - 100 full text items for appendectomy8.rtf,62,"JOEL K. R., Plaintiff,
v.
Kilolo KIJAKAZI, Acting Commissioner of Social Security,1 Defendant.",2023 WL 2646722,2026,36625
westlaw_100_full_text_items_for_appendectomy8_0063,Westlaw - 100 full text items for appendectomy8.rtf,63,"Savvas CHARALAMBOUS, Petitioner,
v.
Elizabeth Rohnert CHARALAMBOUS, Respondent.",2010 WL 4115495,2026,44678
westlaw_100_full_text_items_for_appendectomy8_0064,Westlaw - 100 full text items for appendectomy8.rtf,64,"Distinguished by Wilkinson v. Banks, W.D.N.Y., September 10, 2007",2004 WL 1970642,2026,40074
westlaw_100_full_text_items_for_appendectomy8_0065,Westlaw - 100 full text items for appendectomy8.rtf,65,"Tanya LOWELL, Plaintiff
v.
DRUMMOND, WOODSUM & MACMAHON EMPLOYEE MEDICAL PLAN, et al., Defendants/Third–Party Plaintiffs,",2004 WL 1571793,2026,36284
westlaw_100_full_text_items_for_appendectomy8_0066,Westlaw - 100 full text items for appendectomy8.rtf,66,"Disagreement Recognized by Vassigh v. Bai Brands LLC, N.D.Cal., July 13, 2015",711 F.3d 1109,2026,40548
westlaw_100_full_text_items_for_appendectomy8_0067,Westlaw - 100 full text items for appendectomy8.rtf,67,"Devon Nicole INGBER, Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2019 WL 7818779,2026,25304
westlaw_100_full_text_items_for_appendectomy8_0068,Westlaw - 100 full text items for appendectomy8.rtf,68,"Sandra EILRICH, Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY, Defendant.",2023 WL 4871726,2026,40440
westlaw_100_full_text_items_for_appendectomy8_0069,Westlaw - 100 full text items for appendectomy8.rtf,69,"Roland William DANIELS, Plaintiff,
v.
CORRECTIONAL MEDICAL SERVICES, INC., Dr. Keith Ivens, and Nurse Dottie, Defendants.",380 F.Supp.2d 379,2026,27830
westlaw_100_full_text_items_for_appendectomy8_0070,Westlaw - 100 full text items for appendectomy8.rtf,70,"Petheia PRYOR–BAUCOM, Plaintiff
v.
Carolyn W. COLVIN, Commissioner, Social Security Administration, Defendant.",2013 WL 1796169,2026,22943
westlaw_100_full_text_items_for_appendectomy8_0071,Westlaw - 100 full text items for appendectomy8.rtf,71,"Ambrose Bernard WILLIAMS, Plaintiff
v.
Nurse Darla WATSON; and Deputy Freeman, Defendants.",2016 WL 4492840,2026,23675
westlaw_100_full_text_items_for_appendectomy8_0072,Westlaw - 100 full text items for appendectomy8.rtf,72,"Curt BOEHNKE, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant.",2014 WL 1315552,2026,30324
westlaw_100_full_text_items_for_appendectomy8_0073,Westlaw - 100 full text items for appendectomy8.rtf,73,"Wanda G. HORNE, Plaintiff,
v.
Michael J. ASTRUE,1Commissioner of Social Security, Defendant.",2007 WL 4443167,2026,51522
westlaw_100_full_text_items_for_appendectomy8_0074,Westlaw - 100 full text items for appendectomy8.rtf,74,"Lawrence McDONALD, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2012 WL 1661246,2026,27969
westlaw_100_full_text_items_for_appendectomy8_0075,Westlaw - 100 full text items for appendectomy8.rtf,75,"Elsie M. LINGHAM, Plaintiff,
v.
Ronald Lee HARMON, Defendant.",502 F.Supp. 302,2026,26221
westlaw_100_full_text_items_for_appendectomy8_0076,Westlaw - 100 full text items for appendectomy8.rtf,76,"Edward MUNIZ, Plaintiff,
v.
Nurse KASPAR, Doug Roberts, Defendants.",2009 WL 2490144,2026,32793
westlaw_100_full_text_items_for_appendectomy8_0077,Westlaw - 100 full text items for appendectomy8.rtf,77,"Stacey KLEPACK, Plaintiff,
v.
UNITED STATES of America, Department of Health and Human Services, Defendant.",2015 WL 12791400,2026,24874
westlaw_100_full_text_items_for_appendectomy8_0078,Westlaw - 100 full text items for appendectomy8.rtf,78,"Karroll L. PURDY and Dorothy D. Purdy, individually and on behalf of all other similarly situated, Plaintiffs,
v.
SECURITY SAVINGS & LOAN ASSOCIATION, et al., Defendants.",727 F.Supp. 1266,2026,59243
westlaw_100_full_text_items_for_appendectomy8_0079,Westlaw - 100 full text items for appendectomy8.rtf,79,"James Knight LYMAN, Plaintiff,
v.
Carolyn W. COLVIN, Commissioner of Social Security, Defendant.",2015 WL 4662413,2026,39079
westlaw_100_full_text_items_for_appendectomy8_0080,Westlaw - 100 full text items for appendectomy8.rtf,80,"Distinguished by Xue Ming Wang v. Abumi Sushi Inc., S.D.N.Y., August 14, 2017",1999 WL 190790,2026,39906
westlaw_100_full_text_items_for_appendectomy8_0081,Westlaw - 100 full text items for appendectomy8.rtf,81,"UNITED STATES of America, Plaintiff,
v.
The AMERICAN SOCIETY OF ANESTHESIOLOGISTS, INC., Defendant.",473 F.Supp. 147,2026,55299
westlaw_100_full_text_items_for_appendectomy8_0082,Westlaw - 100 full text items for appendectomy8.rtf,82,"Kris SCHEID, Plaintiff,
v.
Nurse PENROSE, et al., Defendants.",2016 WL 223719,2026,26692
westlaw_100_full_text_items_for_appendectomy8_0083,Westlaw - 100 full text items for appendectomy8.rtf,83,"ZN, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",6 Vet.App. 183,2026,55413
westlaw_100_full_text_items_for_appendectomy8_0084,Westlaw - 100 full text items for appendectomy8.rtf,84,,379 B.R. 131,2026,42249
westlaw_100_full_text_items_for_appendectomy8_0085,Westlaw - 100 full text items for appendectomy8.rtf,85,"Helena M. JONES, Plaintiff,
v.
Otis R. BOWEN, M.D., Secretary of Health and Human Services, Defendant.",1989 WL 18889,2026,35675
westlaw_100_full_text_items_for_appendectomy8_0086,Westlaw - 100 full text items for appendectomy8.rtf,86,"Dennis THOMPSON, Plaintiff,
v.
John TOURVILLE and Kimberley Criss, Defendant.",2015 WL 1510444,2026,28266
westlaw_100_full_text_items_for_appendectomy8_0087,Westlaw - 100 full text items for appendectomy8.rtf,87,"UNITED STATES of America,
v.
Kenneth CASSIDY, Defendant.",2020 WL 2465078,2026,34196
westlaw_100_full_text_items_for_appendectomy8_0088,Westlaw - 100 full text items for appendectomy8.rtf,88,"Victor G. GILL
v.
WAL-MART STORES EAST, LP",2025 WL 1891687,2026,41768
westlaw_100_full_text_items_for_appendectomy8_0089,Westlaw - 100 full text items for appendectomy8.rtf,89,"STEPHANIE F., Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY ADMINISTRATION, Defendant.",2025 WL 2172683,2026,29073
westlaw_100_full_text_items_for_appendectomy8_0090,Westlaw - 100 full text items for appendectomy8.rtf,90,"Mary Ann CHARLIER, Plaintiff,
v.
Donna E. SHALALA,1 Secretary of Health and Human Services, Defendant.",1994 WL 531437,2026,23398
westlaw_100_full_text_items_for_appendectomy8_0091,Westlaw - 100 full text items for appendectomy8.rtf,91,"Distinguished by Justofin v. Metropolitan Life Ins. Co., E.D.Pa., October 22, 2002",312 F.2d 365,2026,39172
westlaw_100_full_text_items_for_appendectomy8_0092,Westlaw - 100 full text items for appendectomy8.rtf,92,"Peggy COLEMAN, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2007 WL 3088074,2026,29170
westlaw_100_full_text_items_for_appendectomy8_0093,Westlaw - 100 full text items for appendectomy8.rtf,93,"Virginia P. HALL, Plaintiff,
v.
Dr. Allen M. FERRY et al., Defendants.",235 F.Supp. 821,2026,33486
westlaw_100_full_text_items_for_appendectomy8_0094,Westlaw - 100 full text items for appendectomy8.rtf,94,"Jeanette RIVIECCIO
v.
HECKLER.",1983 WL 44303,2026,40480
westlaw_100_full_text_items_for_appendectomy8_0095,Westlaw - 100 full text items for appendectomy8.rtf,95,"Lorenzo HICIANO, Plaintiff,
v.
Larry G. MASSANARI, Acting Commissioner of Social Security, Defendant.",2001 WL 1230524,2026,22444
westlaw_100_full_text_items_for_appendectomy8_0096,Westlaw - 100 full text items for appendectomy8.rtf,96,"Linda LIMON, Plaintiff,
v.
Donna SHALALA, Secretary of Health and Human Services, Defendant.",884 F.Supp. 1481,2026,28140
westlaw_100_full_text_items_for_appendectomy8_0097,Westlaw - 100 full text items for appendectomy8.rtf,97,"Gerald E. HESSEL and Leatrice A. Hessel, Plaintiffs–Appellants,
v.
Patrick O’HEARN, et al., Defendants–Appellees.",977 F.2d 299,2026,40792
westlaw_100_full_text_items_for_appendectomy8_0098,Westlaw - 100 full text items for appendectomy8.rtf,98,"Seanna DUNN, Plaintiff,
v.
WHOLE FOODS MARKET, INC. and Whole Foods Market Rocky Mountain Southwest, L.P., Defendants",2009 WL 10669029,2026,39947
westlaw_100_full_text_items_for_appendectomy8_0099,Westlaw - 100 full text items for appendectomy8.rtf,99,,389 B.R. 203,2026,42154
westlaw_100_full_text_items_for_appendectomy9_0000,Westlaw - 100 full text items for appendectomy9.rtf,0,"Gerianne MORRISON, Plaintiff,
v.
Gerald STEIMAN, et al., Defendants.",2005 WL 2230201,2005,33712
westlaw_100_full_text_items_for_appendectomy9_0001,Westlaw - 100 full text items for appendectomy9.rtf,1,"Edward Elwood WILLIAMS, Plaintiff
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2012 WL 3064279,2026,36363
westlaw_100_full_text_items_for_appendectomy9_0002,Westlaw - 100 full text items for appendectomy9.rtf,2,"Kitty S. LULL, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of the Social Security Administration, Defendant.",2012 WL 6706824,2026,36681
westlaw_100_full_text_items_for_appendectomy9_0003,Westlaw - 100 full text items for appendectomy9.rtf,3,"James Emerson LEECH, Plaintiff,
v.
Floyd B. BRALLIAR, M.D. and Marcella Bralliar, husband and wife, Defendants.",275 F.Supp. 897,2026,22805
westlaw_100_full_text_items_for_appendectomy9_0004,Westlaw - 100 full text items for appendectomy9.rtf,4,"Richard Christopher DACHEFF, III, Plaintiff
v.
Sheriff Robert GRUDEK; and Nurse Brenda Schultz, Defendants.",2011 WL 978200,2026,20828
westlaw_100_full_text_items_for_appendectomy9_0005,Westlaw - 100 full text items for appendectomy9.rtf,5,"Charles HAMPTON, Appellant,
v.
David J. SHULKIN, M.D., Secretary of Veterans Affairs, Appellee.",2018 WL 735999,2026,33098
westlaw_100_full_text_items_for_appendectomy9_0006,Westlaw - 100 full text items for appendectomy9.rtf,6,"David A. WEERS, Plaintiff,
v.
Jo Anne B. BARNHART,1 Commissioner of Social Security, Defendant.",2002 WL 69512,2026,29279
westlaw_100_full_text_items_for_appendectomy9_0007,Westlaw - 100 full text items for appendectomy9.rtf,7,"John Wesley Ford, Sr., Cynthia Dawn Ford, Appellants,
v.
Ford Motor Credit Corporation, Appellee,",574 F.3d 1279,2026,55598
westlaw_100_full_text_items_for_appendectomy9_0008,Westlaw - 100 full text items for appendectomy9.rtf,8,"Tisdale SNOW
v.
Otis R. BOWEN, M.D., Secretary of Health and Human Services.",1986 WL 13631,2026,29126
westlaw_100_full_text_items_for_appendectomy9_0009,Westlaw - 100 full text items for appendectomy9.rtf,9,"Michael WEAVER, Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY, Defendant.",2015 WL 64873,2026,54995
